,NH0001.NHF,NH0002.NHF,NH0003.NHF,NH0004.NHF,NH0006.NHF,NH0007.NHF,NH0008.NHF,NH0009.NHF,NH0010.NHF,NH0011.NHF,NH0012.NHF,NH0013.NHF,NH0014.NHF,NH0015.NHF,NH0016.NHF,NH0017.NHF,NH0019.NHF,NH0020.NHF,NH0021.NHF,NH0022.NHF,NH0023.NHF,NH0024.NHF,NH0025.NHF,NH0026.NHF,NH0027.NHF,NH0028.NHF,NH0029.NHF,NH0031.NHF,NH0032.NHF,NH0033.NHF,NH0034.NHF,NH0035.NHF,NH0036.NHF,NH0037.NHF,NH0038.NHF,NH0039.NHF,NH0040.NHF,NH0041.NHF,NH0042.NHF,NH0043.NHF,NH0044.NHF,NH0045.NHF,NH0046.NHF,NH0047.NHF,NH0048.NHF,NH0049.NHF,NH0050.NHF,NH0051.NHF,NH0052.NHF,NH0053.NHF,NH0054.NHF,NH0056.NHF,NH0057.NHF,NH0058.NHF,NH0059.NHF,NH0060.NHF,NH0061.NHF,NH0071.NHF,NH0072.NHF,NH0073.NHF,NH0074.NHF,NHLR.NHF,NHNI.NHF,NHPS.NHF,NHSF.NHF,NHSM.NHF,NHSN.NHF,NHCS.NHF
2016-12-13,1244.66,1113.5,1089.7,1107.45,758.8,843.57,1143.49,536.51,838.14,540.33,3868.5,664.08,828.1961,2067.1,612.26,335.32,728.32,885.32,497.98,685.19,1021.08,885.73,592.67,1300.28,1033.6,1541.3,1102.33,362.7345,1190.56,831.89,1120.77,1017.46,915.5,1671.46,1268.26,,,,,,,,,,,,,,,,,,,,,,,,,,,963.32,945.89,,941.0,1390.1891,1175.13,910.5
2016-12-14,1237.28,1107.89,1084.72,1096.32,742.34,820.59,1149.67,533.78,824.77,534.66,3833.05,651.1,836.4328,2028.53,589.55,335.32,713.63,882.28,498.61,682.08,1018.35,913.69,592.4,1286.98,1030.69,1508.85,1113.72,360.1619,1115.86,827.43,1112.0,1017.46,897.42,1692.54,1235.07,,,,,,,,,,,,,,,,,,,,,,,,,,,963.32,948.84,,941.0,1386.5351,1175.05,902.69
2016-12-15,1242.89,1115.37,1096.8,1083.07,743.52,816.79,1138.16,544.35,786.66,537.4,3857.78,649.35,824.2837,2038.35,596.19,335.32,706.8,885.08,508.58,696.08,1031.02,913.38,586.57,1295.53,1037.75,1513.84,1128.62,358.7327,1122.31,825.55,1099.06,1017.46,930.11,1679.93,1256.64,,,,,,,,,,,,,,,,,,,,,,,,,,,983.02,947.56,,941.0,1400.1547,1189.31,905.62
2016-12-16,1283.62,1115.06,1104.62,1075.66,739.99,820.7,1131.34,536.87,747.64,534.27,3830.57,644.86,811.3109,2039.75,575.22,335.32,681.09,883.45,507.32,680.52,985.55,909.39,570.07,1297.43,1039.41,1516.96,1104.09,355.0167,1090.96,828.6,1102.62,1017.46,932.2,1664.89,1219.81,,,,,,,,,,,,,,,,,,,,,,,,,,,983.02,939.18,,941.0,1394.574,1174.82,912.45
2016-12-19,1283.029,1124.0944,1080.4543,1062.4081,725.4141,813.3578,1136.6689,511.5861,757.1665,537.7898,3762.1395,630.63,803.898,2042.56,553.9125,335.3234,660.1041,888.8116,506.37,682.8555,932.3687,866.99,570.6295,1244.2032,1039.4085,1515.716,1133.4406,368.1655,1032.8597,831.6591,1079.6697,1017.4588,913.4177,1597.6496,1179.9892,,,,,,,,,,,,,,,,,,,,,,,,,,,983.0179,920.5529,,940.9991,1403.0943,1142.9983,901.2235
2016-12-20,1260.3,1103.22,1070.5,1043.33,700.96,799.61,1130.91,498.29,747.82,521.97,3701.13,632.38,786.1891,1986.46,552.34,335.32,652.23,865.97,494.18,692.19,897.33,864.22,554.96,1246.1,1026.96,1462.05,1164.11,369.8806,1047.61,801.81,1056.72,1017.46,917.59,1562.04,1185.96,,,,,,,,,,,,,,,,,,,,,,,,,,,983.02,911.88,,935.46,1395.3477,1139.45,881.7
2016-12-21,1290.11,1105.71,1067.66,1045.45,710.6,800.92,1129.21,506.13,758.45,526.46,3737.4,643.11,797.3086,1980.85,553.56,335.32,662.2,864.34,495.45,688.88,914.73,863.3,560.23,1213.79,1026.13,1452.07,1164.55,370.4523,1056.84,795.93,1069.0,1017.46,911.33,1573.97,1190.61,,,,,,,,,,,,,,,,,,,,,,,,,,,983.02,913.36,,917.79,1395.1846,1146.86,875.35
2016-12-22,1281.26,1087.02,1056.29,1048.1,712.48,801.75,1122.6,494.49,733.35,520.21,3663.2,639.12,763.5383,1966.13,528.58,335.32,664.83,853.85,487.85,642.98,898.08,860.23,553.16,1171.97,1030.69,1438.96,1099.7,358.7349,1000.58,795.93,1069.0,1017.46,911.33,1552.71,1133.2,,,,,,,,,,,,,,,,,,,,,,,,,,,943.63,888.32,,908.78,1378.54,1134.96,863.14
2016-12-23,1281.55,1073.31,1072.64,1043.33,712.48,801.86,1123.66,504.7,751.85,519.43,3715.97,634.13,768.6862,1965.43,521.25,335.32,667.45,834.73,481.21,640.26,907.52,840.88,553.85,1186.22,1030.69,1446.45,1093.57,357.31,1011.65,791.93,1069.0,1017.46,911.33,1533.52,1123.25,,,,,,,,,,,,,,,,,,,,,,,,,,,934.11,888.62,,908.78,1384.4581,1142.84,883.65
2016-12-26,1222.82,1070.2,1084.01,1064.53,695.08,792.38,1128.78,470.16,765.59,513.96,3633.52,631.13,727.297,1941.59,510.42,335.32,671.12,828.67,483.74,604.48,864.03,843.95,551.64,1155.81,1012.84,1423.36,1028.29,352.73,1022.72,796.87,1069.0,1017.46,918.29,1564.81,1094.71,,,,,,,,,,,,,,,,,,,,,,,,,,,947.9,829.87,,894.92,1302.7148,1114.49,892.92
2016-12-27,1234.62,1089.51,1082.59,1079.89,700.72,798.78,1134.54,481.08,771.64,523.92,3677.22,638.62,738.4165,1971.04,525.09,335.32,665.88,846.39,494.18,601.75,877.45,876.21,559.95,1182.42,1025.3,1447.7,1031.36,377.03,1033.78,802.04,1069.0,1017.46,906.46,1585.9,1125.24,,,,,,,,,,,,,,,,,,,,,,,,,,,930.65,843.27,,894.92,1328.6063,1142.05,891.46
2016-12-28,1236.99,1089.82,1085.43,1074.6,697.67,797.12,1139.65,489.03,809.93,532.71,3754.72,631.63,729.1503,1991.37,522.12,335.32,650.13,842.19,494.03,600.98,874.22,877.44,560.37,1201.43,1030.9,1461.43,1023.47,385.32,1041.16,796.87,1069.0,1017.46,879.33,1589.7,1129.88,,,,,,,,,,,,,,,,,,,,,,,,,,,930.65,845.93,,895.96,1325.6473,1157.65,884.14
2016-12-29,1275.65,1089.82,1076.9,1078.3,702.37,804.23,1145.84,499.72,819.27,533.69,3766.26,635.12,754.2721,1985.76,515.66,335.32,655.38,842.89,493.23,598.84,883.41,875.28,566.61,1191.93,1035.47,1457.68,1027.41,393.32,1049.46,799.46,1069.0,1017.46,905.77,1586.07,1112.3,,,,,,,,,,,,,,,,,,,,,,,,,,,930.65,851.16,,895.96,1290.1389,1164.19,874.37
2016-12-30,1262.96,1087.33,1079.74,1047.04,706.84,808.85,1156.92,498.43,822.02,532.91,3740.06,638.87,755.7135,1965.43,500.81,335.32,651.71,842.66,490.7,590.47,877.95,839.03,570.21,1161.51,1031.11,1440.21,1031.36,391.32,1010.73,793.34,1069.0,1017.46,900.9,1521.08,1096.7,,,,,,,,,,,,,,,,,,,,,,,,,,,930.65,843.37,,883.49,1278.3028,1156.39,871.93
2017-01-03,1244.66,1082.66,1079.74,1029.03,709.42,798.55,1150.1,498.65,835.39,531.93,3760.97,628.63,756.1253,1944.39,498.01,335.32,632.29,835.9,493.71,575.89,865.27,819.37,565.36,1144.4,1012.84,1421.49,986.23,378.46,984.91,793.11,1069.0,1017.46,897.42,1481.15,1094.38,,,,,,,,,,,,,,,,,,,,,,,,,,,930.65,847.81,,889.72,1205.4365,1183.56,872.42
2017-01-04,1264.73,1071.75,1090.41,1027.44,709.42,806.72,1152.87,502.28,796.0,526.07,3740.89,631.33,763.1265,1957.71,511.81,335.32,643.84,831.0,488.17,581.53,880.7,820.29,572.57,1148.2,1022.18,1441.46,997.62,379.32,999.66,803.45,1069.0,1017.46,895.35,1474.75,1118.27,,,,,,,,,,,,,,,,,,,,,,,,,,,930.65,839.13,,889.72,1200.6281,1187.11,883.16
2017-01-05,1257.35,1070.82,1085.43,1027.97,719.54,811.34,1149.03,506.17,792.52,521.77,3760.63,627.39,744.3881,1953.51,513.74,335.32,642.79,830.3,485.32,586.0,890.92,817.53,573.54,1151.05,1026.75,1435.84,1004.63,378.17,1015.34,803.22,1069.0,1017.46,891.88,1478.21,1114.29,,,,,,,,,,,,,,,,,,,,,,,,,,,930.65,840.32,,896.65,1193.9703,1220.26,876.81
2017-01-06,1259.42,1059.29,1076.9,1009.42,714.13,804.71,1146.26,502.85,805.35,522.75,3726.94,623.55,735.3278,1957.01,508.67,335.32,643.84,817.48,479.94,595.92,892.66,812.92,564.95,1146.3,1014.5,1432.72,1017.77,382.75,993.21,788.64,1069.0,1017.46,891.88,1458.51,1086.08,,,,,,,,,,,,,,,,,,,,,,,,,,,930.65,835.98,,868.93,1176.2161,1204.28,865.1
2017-01-09,1242.89,1063.03,1071.92,1038.03,722.83,810.04,1150.1,516.12,815.24,525.09,3758.17,626.54,781.2471,1945.79,532.43,335.32,669.55,820.51,485.16,618.09,900.15,834.42,569.66,1167.21,1017.82,1428.98,1050.63,387.61,1054.07,790.99,1069.0,1017.46,892.02,1494.29,1144.48,,,,,,,,,,,,,,,,,,,,,,,,,,,930.31,851.36,,838.45,1169.1884,1207.11,865.1
2017-01-10,1230.49,1071.44,1068.37,1044.92,726.35,807.08,1157.56,534.61,774.94,520.99,3789.39,640.98,793.6021,1947.9,553.21,335.32,670.6,826.57,489.75,656.21,936.62,833.5,572.02,1213.79,1006.82,1429.6,1111.1,381.03,1095.57,791.23,1069.0,1017.46,928.59,1484.78,1181.98,,,,,,,,,,,,,,,,,,,,,,,,,,,930.31,858.85,,865.82,1176.2161,1219.24,861.19
2017-01-11,1231.97,1082.66,1071.21,1040.15,721.65,818.81,1159.05,532.95,780.43,527.24,3875.68,649.45,805.3394,1980.15,555.83,335.32,672.7,832.4,494.82,648.43,940.11,826.44,576.87,1206.18,1026.54,1460.8,1093.13,382.17,1108.48,818.97,1069.0,1017.46,928.59,1484.78,1184.3,,,,,,,,,,,,,,,,,,,,,,,,,,,951.5,864.96,,865.82,1191.751,1206.48,862.66
2017-01-12,1213.67,1079.85,1071.92,1041.21,719.77,812.41,1160.76,531.65,781.72,532.12,3860.89,661.4,835.815,1968.93,560.2,335.32,674.8,829.37,496.08,657.38,928.62,842.1,575.34,1196.68,1025.71,1450.2,1090.94,386.17,1120.47,812.15,1060.27,1017.46,928.59,1511.05,1191.94,,,,,,,,,,,,,,,,,,,,,,,,,,,934.69,845.74,,873.44,1239.4654,1178.21,863.63
2017-01-13,1224.0,1080.48,1075.48,1070.89,708.01,807.91,1156.49,531.05,796.0,532.91,3895.41,667.13,837.2564,2013.11,557.93,335.32,678.99,829.37,495.92,661.07,929.12,847.63,570.35,1211.89,1009.73,1488.88,1107.15,392.17,1119.55,800.16,1060.27,1017.46,928.59,1535.08,1183.31,,,,,,,,,,,,,,,,,,,,,,,,,,,934.69,842.88,,869.63,1223.1908,1175.13,871.93
2017-01-16,1249.09,1090.45,1086.85,1088.37,710.37,810.16,1163.74,539.7,799.49,532.91,3940.61,666.88,886.0586,2039.75,589.55,335.32,687.39,842.19,500.04,710.28,944.11,881.74,574.65,1248.96,1031.11,1513.84,1161.48,392.46,1204.39,805.33,1060.92,1017.46,919.4,1590.04,1234.74,,,,,,,,,,,,,,,,,,,,,,,,,,,934.69,852.44,,882.45,1257.5895,1183.64,887.07
2017-01-17,1248.5,1094.19,1083.3,1073.54,712.95,808.97,1170.78,522.64,805.9,530.95,3844.46,663.4,875.1451,2048.87,573.65,335.32,674.8,850.82,499.88,646.49,914.64,869.75,573.12,1230.9,1032.56,1519.46,1070.35,381.88,1176.72,794.52,1035.06,1017.46,904.66,1559.62,1204.21,,,,,,,,,,,,,,,,,,,,,,,,,,,934.69,840.02,,849.19,1214.6835,1156.55,884.62
2017-01-18,1258.53,1093.56,1110.31,1083.07,711.31,813.95,1166.09,530.82,817.81,529.0,3829.66,664.14,876.9983,2058.68,575.05,335.32,680.04,843.12,499.41,652.13,925.63,871.91,573.82,1232.8,1033.6,1526.32,1072.54,382.46,1176.72,796.4,1037.65,1017.46,928.73,1570.86,1201.89,,,,,,,,,,,,,,,,,,,,,,,,,,,934.69,838.74,,849.88,1231.698,1163.4,896.83
2017-01-19,1265.32,1092.0,1107.47,1074.6,719.3,828.41,1154.15,528.56,820.55,532.52,3840.35,665.14,871.2326,2080.42,568.76,335.32,691.06,845.22,498.93,652.52,917.88,858.08,568.83,1236.6,1035.88,1537.56,1081.3,378.45,1174.88,804.86,1037.65,1017.46,901.68,1546.31,1178.33,,,,,,,,,,,,,,,,,,,,,,,,,,,934.69,837.06,,850.92,1217.6426,1167.26,892.92
2017-01-20,1245.25,1090.45,1111.73,1087.84,713.42,815.25,1157.13,524.89,808.46,527.44,3786.93,664.14,812.7524,2053.78,557.93,335.32,686.34,838.46,497.03,626.65,897.9,861.15,568.69,1236.6,1034.63,1517.59,1033.11,367.31,1129.69,795.93,1037.65,817.32,910.44,1560.49,1145.48,,,,,,,,,,,,,,,,,,,,,,,,,,,934.69,806.11,,852.65,1210.6149,1134.81,887.07
2017-01-23,1234.33,1086.08,1118.13,1094.2,731.06,819.64,1162.89,540.77,804.8,544.24,3850.21,681.82,817.2825,2057.98,555.48,335.32,684.24,837.53,494.97,618.48,935.37,874.98,572.29,1219.49,1019.48,1517.59,1034.42,370.16,1120.47,799.69,1037.65,817.32,910.44,1588.49,1148.8,,,,,,,,,,,,,,,,,,,,,,,,,,,934.69,815.67,,852.65,1193.6004,1140.64,897.32
2017-01-24,1243.77,1100.73,1108.89,1084.13,737.64,824.02,1161.18,539.47,808.65,543.85,3868.29,683.57,833.5499,2060.79,575.05,335.32,681.09,845.45,504.15,641.04,928.12,877.13,570.77,1243.25,1013.88,1524.45,1063.78,376.45,1196.09,803.45,1037.65,817.32,910.44,1577.77,1189.61,,,,,,,,,,,,,,,,,,,,,,,,,,,934.69,812.52,,859.23,1205.8064,1146.46,888.53
2017-01-25,1236.99,1087.64,1106.04,1102.68,734.58,824.26,1149.46,541.13,806.08,553.03,3915.95,699.75,832.7263,2020.82,576.27,335.32,688.44,832.4,497.82,631.12,936.62,901.71,564.95,1253.71,1014.7101,1492.0,1051.51,377.6,1183.18,797.1,1037.65,817.32,910.44,1627.9,1194.59,,,,,,,,,,,,,,,,,,,,,,,,,,,934.69,804.63,,849.19,1196.5594,1167.41,880.72
2017-01-26,1250.83,1080.42,1108.87,1087.27,736.73,821.51,1140.93,550.03,813.79,552.41,3947.87,689.02,884.4113,2042.56,588.5,335.32,690.02,829.34,491.18,661.1,949.85,899.86,558.02,1257.56,1030.47,1506.31,1104.1,385.03,1217.25,797.59,1037.65,762.0,927.96,1610.98,1214.5,,,,,,,,,,,,,,,,,,,,,,,,,,,934.69,813.58,,858.54,1183.2438,1173.8,879.29
2017-02-03,1273.58,1067.7,1118.13,1085.19,750.81,822.48,1157.99,536.74,816.71,552.05,3844.46,685.31,830.873,2025.73,543.78,335.32,713.63,822.38,484.37,614.2,923.88,895.56,567.72,1224.24,1024.26,1500.74,1026.98,388.74,1127.85,775.48,1037.65,817.32,963.63,1599.21,1122.25,,,,,,,,,,,,,,,,,,,,,,,,,,,975.72,834.8,,864.08,1168.8185,1150.72,890.97
2017-02-06,1286.57,1069.26,1137.32,1101.09,755.98,825.09,1169.5,531.48,815.7906,564.94,3830.33,678.79,826.9606,2048.17,538.37,335.32,714.68,829.37,485.8,594.56,932.72,899.86,575.34,1224.24,1030.69,1530.07,1011.64,391.89,1112.17,779.71,1037.65,817.32,963.63,1615.97,1123.25,,,,,,,,,,,,,,,,,,,,,,,,,,,978.75,849.29,,869.28,1179.9149,1146.07,907.57
2017-02-07,1283.62,1066.14,1129.5,1092.61,750.1,826.16,1178.88,537.57,820.19,561.23,3851.18,677.6,851.6706,2044.66,552.86,335.32,718.35,826.11,484.53,608.75,940.35,904.16,577.01,1228.04,1032.35,1528.82,1019.97,388.17,1152.75,779.0,1037.65,817.32,963.63,1600.93,1151.12,,,,,,,,,,,,,,,,,,,,,,,,,,,981.1,848.89,,866.16,1187.3125,1138.9,901.22
2017-02-08,1281.85,1075.8,1138.74,1083.6,746.11,823.19,1179.94,544.26,820.0,563.38,3918.14,682.46,853.5238,2079.02,566.49,335.32,712.58,835.2,493.39,610.7,962.75,903.24,577.15,1250.86,1022.8,1555.65,1029.6,394.18,1182.26,781.12,1037.65,817.32,983.03,1591.77,1172.36,,,,,,,,,,,,,,,,,,,,,,,,,,,980.76,855.69,,869.97,1200.998,1133.86,905.62
2017-02-09,1275.65,1072.38,1138.74,1083.07,745.87,817.15,1186.13,545.37,823.12,556.93,3899.6,684.25,847.7582,2078.32,560.03,335.32,714.68,832.4,489.75,596.31,962.1,897.1,578.12,1239.45,1024.46,1547.54,991.92,390.75,1182.26,780.41,1037.65,817.32,944.23,1591.43,1157.76,,,,,,,,,,,,,,,,,,,,,,,,,,,980.76,853.13,,871.01,1196.1896,1147.8,895.85
2017-02-10,1280.37,1083.59,1140.87,1086.25,745.17,818.69,1173.55,556.74,826.6,561.04,3918.45,685.49,863.6137,2101.46,581.34,335.32,721.5,843.36,497.19,617.12,971.07,904.47,575.34,1307.89,1024.26,1571.25,1014.71,401.32,1268.94,781.59,1037.65,817.32,906.69,1595.4,1201.23,,,,,,,,,,,,,,,,,,,,,,,,,,,979.08,855.1,,869.97,1202.1076,1150.24,900.25
2017-02-13,1278.9,1069.88,1140.16,1123.87,750.1,823.79,1178.45,568.59,828.25,571.0,4106.91,695.4,906.2384,2093.04,600.38,335.32,726.22,835.43,486.27,646.68,995.73,935.5,586.3,1316.44,1015.13,1563.76,1055.45,419.9,1314.13,791.7,1037.65,817.32,941.73,1650.37,1237.73,,,,,,,,,,,,,,,,,,,,,,,,,,,979.75,878.46,,895.27,1224.3004,1184.19,901.22
2017-02-14,1284.5,1063.65,1118.84,1122.28,749.4,819.4,1176.75,565.98,809.2,571.98,4106.09,714.23,906.6503,2072.71,601.25,335.32,728.32,826.34,481.68,653.49,991.99,954.24,586.85,1317.39,1028.62,1547.54,1072.98,419.62,1313.21,790.52,1037.65,817.32,926.08,1655.04,1237.06,,,,,,,,,,,,,,,,,,,,,,,,,,,984.13,889.7,,894.92,1189.9016,1187.34,887.07
2017-02-15,1264.14,1063.96,1110.31,1061.35,745.17,810.16,1172.27,560.41,774.39,557.52,3993.83,710.76,887.5,2059.38,592.34,335.32,708.38,823.08,483.58,643.96,966.34,942.87,585.05,1297.43,1025.5,1538.18,1063.78,403.89,1286.46,779.0,1037.65,817.74,927.34,1591.95,1220.14,,,,,,,,,,,,,,,,,,,,,,,,,,,984.13,885.26,,890.07,1128.1318,1169.62,880.72
2017-02-16,1262.96,1059.29,1117.42,1050.22,736.94,810.16,1178.24,552.95,748.19,553.03,3988.92,711.75,836.8446,2072.01,590.6,335.32,708.9,819.81,478.2,642.01,949.9,933.96,585.88,1297.43,1024.67,1546.29,1071.66,401.04,1264.33,779.71,1037.65,850.06,928.59,1552.19,1212.18,,,,,,,,,,,,,,,,,,,,,,,,,,,984.13,891.08,,887.64,1111.8571,1169.7,884.62
2017-02-17,1248.5,1042.16,1113.15,1047.57,729.65,810.51,1182.93,551.53,735.55,554.2,3962.7,696.88,839.3156,2037.65,606.67,335.32,701.03,806.06,468.23,659.13,933.96,936.12,586.02,1306.94,1024.05,1516.34,1082.62,400.75,1294.76,770.31,1037.65,850.06,905.44,1541.99,1241.38,,,,,,,,,,,,,,,,,,,,,,,,,,,987.15,893.94,,891.45,1113.3366,1155.36,876.81
2017-02-20,1250.27,1043.4,1125.24,1051.81,733.17,810.16,1180.37,545.01,722.91,555.76,3996.29,700.85,836.0209,2044.66,619.42,335.32,704.18,809.79,469.18,684.22,939.94,938.88,583.52,1315.49,1018.65,1521.33,1121.61,412.18,1316.9,771.95,1037.65,829.39,920.45,1544.76,1248.35,,,,,,,,,,,,,,,,,,,,,,,,,,,984.46,903.8,,896.31,1123.6932,1165.45,889.99
2017-02-21,1257.65,1039.04,1127.37,1041.74,736.0,810.87,1183.14,555.32,703.31,552.83,4008.58,704.81,827.3724,2072.01,624.48,335.32,683.72,806.99,466.65,675.27,953.88,910.31,586.16,1297.43,1011.18,1539.43,1111.1,406.18,1350.1,774.54,1037.65,834.28,890.42,1517.27,1254.32,,,,,,,,,,,,,,,,,,,,,,,,,,,984.46,902.02,,899.42,1106.6788,1173.56,895.37
2017-02-22,1239.05,1036.55,1135.9,1043.86,728.24,813.0,1181.86,548.92,708.25,551.46,3987.28,691.43,825.3133,2043.26,615.75,335.32,681.62,804.66,465.07,648.24,937.7,909.39,585.6,1291.73,1016.79,1515.72,1072.1,414.47,1332.57,779.24,1037.65,817.32,900.43,1516.41,1220.8,,,,,,,,,,,,,,,,,,,,,,,,,,,984.46,884.57,,897.0,1094.8426,1166.86,906.59
2017-02-23,1233.74,1025.64,1125.95,1022.14,731.06,813.48,1184.21,544.54,714.3,540.72,3965.15,685.74,769.7158,2019.42,608.41,335.32,667.45,795.34,458.1,655.43,932.47,885.73,585.19,1273.67,1028.2,1487.64,1068.16,400.75,1305.83,774.3,1037.65,817.32,886.66,1493.42,1197.24,,,,,,,,,,,,,,,,,,,,,,,,,,,984.46,873.24,,907.68,1087.4451,1143.63,905.13
2017-02-24,1220.46,1026.27,1130.92,1025.32,747.75,804.71,1198.7,543.12,709.9,546.19,3913.53,679.54,774.246,2018.01,611.03,335.32,676.9,796.74,460.95,667.49,936.45,901.09,592.53,1277.47,1010.97,1493.88,1101.9,411.61,1288.31,787.94,1037.65,817.32,901.06,1496.19,1191.6,,,,,,,,,,,,,,,,,,,,,,,,,,,984.46,878.36,,908.95,1076.7186,1146.23,920.26
2017-02-27,1217.51,1024.71,1140.16,1025.32,745.17,803.76,1202.97,539.68,706.6,547.56,3911.07,681.52,773.6282,2026.43,630.95,335.32,683.19,793.94,459.37,676.05,923.75,914.3,599.88,1284.12,1015.96,1504.48,1109.34,418.76,1316.9,785.82,1037.65,817.32,915.45,1501.55,1237.06,,,,,,,,,,,,,,,,,,,,,,,,,,,988.16,894.04,,912.34,1079.6776,1157.96,934.42
2017-02-28,1215.73,1023.77,1139.45,1019.49,750.34,800.44,1198.92,541.58,717.78,543.85,3911.89,682.27,761.48,2020.12,606.32,335.32,672.17,794.87,457.79,668.27,919.02,893.72,597.25,1254.66,1024.67,1495.12,1094.89,412.47,1273.55,782.3,1037.65,817.32,906.06,1483.05,1177.67,,,,,,,,,,,,,,,,,,,,,,,,,,,981.77,893.94,,907.16,1079.3077,1147.96,936.86
2017-03-01,1218.69,1036.24,1139.45,1015.78,752.93,810.04,1190.18,551.77,718.14,543.85,3986.46,702.58,771.98,2039.75,618.72,335.32,675.85,803.03,463.33,707.36,927.73,884.19,593.23,1258.46,1029.45,1513.84,1162.8,420.19,1287.39,782.77,1037.65,817.32,904.81,1480.28,1192.6,,,,,,,,,,,,,,,,,,,,,,,,,,,981.77,897.88,,902.07,1070.8005,1149.77,935.89
2017-03-02,1212.19,1041.84,1143.01,1020.02,750.81,809.8,1191.46,551.39,713.02,543.06,3990.22,700.75,776.51,2064.99,620.64,338.61,678.47,805.59,464.91,704.25,938.44,877.74,595.45,1260.36,1028.41,1534.44,1155.35,412.76,1280.93,786.53,1037.65,817.32,904.81,1484.95,1187.62,,,,,,,,,,,,,,,,,,,,,,,,,,,981.77,898.47,,906.82,1079.3077,1162.93,936.86
2017-03-03,1191.83,1039.35,1155.8,1023.73,750.1,819.52,1182.72,541.96,692.44,540.33,3956.36,701.35,786.6,2056.58,622.91,345.38,692.11,803.96,466.49,702.5,925.65,878.66,576.59,1247.05,1014.71,1528.82,1148.34,409.32,1268.94,779.94,1037.65,817.32,904.81,1490.31,1185.63,,,,,,,,,,,,,,,,,,,,,,,,,,,981.77,895.02,,930.88,1091.8836,1149.14,937.35
2017-03-06,1187.4,1041.53,1171.44,1030.09,772.68,815.85,1182.93,527.83,713.5,543.85,3925.46,680.76,770.54,2076.91,605.62,355.67,699.98,802.1,469.5,695.69,900.47,869.14,577.84,1254.66,1008.07,1552.53,1147.46,406.18,1219.14,775.48,1031.18,817.32,904.18,1508.11,1150.46,,,,,,,,,,,,,,,,,,,,,,,,,,,981.77,897.39,,943.08,1118.8848,1142.76,943.7
2017-03-07,1177.07,1025.95,1168.6,1023.2,767.5,806.49,1178.45,526.39,687.65,544.24,3910.92,681.75,767.04,2069.2,610.33,355.67,700.51,787.88,464.91,699.58,896.64,875.28,577.42,1255.61,1027.58,1547.54,1142.2,407.61,1220.07,765.84,1031.83,817.32,904.18,1493.77,1154.11,,,,,,,,,,,,,,,,,,,,,,,,,,,981.77,898.37,,960.36,1124.8029,1137.25,940.28
2017-03-08,1187.4,1018.48,1155.8,986.11,739.76,796.65,1170.56,520.71,701.78,527.24,3859.51,679.53,732.24,2035.54,598.28,355.67,672.7,777.86,460.64,695.11,896.4,852.86,572.02,1191.93,1014.3,1511.97,1133.88,398.46,1220.07,756.44,1020.19,817.32,876.65,1437.42,1135.86,,,,,,,,,,,,,,,,,,,,,,,,,,,981.77,868.41,,961.71,1120.3643,1125.36,929.54
2017-03-09,1183.86,1018.17,1143.72,981.34,732.0,802.34,1165.02,511.47,700.46,509.27,3799.95,673.13,722.97,2032.04,591.99,355.67,681.09,767.83,465.38,698.03,878.55,837.8,564.25,1166.26,1037.54,1510.72,1143.08,383.03,1213.61,755.5,1023.1,817.32,894.8,1430.5,1118.93,,,,,,,,,,,,,,,,,,,,,,,,,,,981.77,829.28,,952.56,1170.298,1110.0,928.07
2017-03-10,1145.49,999.16,1128.08,965.97,727.3,800.8,1155.64,519.52,695.18,497.74,3806.48,685.68,726.47,2005.39,594.26,355.67,672.17,749.42,455.57,687.72,889.7,839.03,558.71,1162.46,1038.79,1487.64,1115.92,378.74,1209.92,753.38,1022.13,817.32,910.44,1403.54,1135.86,,,,,,,,,,,,,,,,,,,,,,,,,,,981.77,824.94,,946.46,1171.4077,1125.43,917.33
2017-03-13,1154.64,1002.59,1132.01,976.04,728.94,802.1,1166.73,533.72,698.39,497.74,3880.73,683.22,733.89,2015.21,629.55,355.67,675.85,765.73,459.69,719.61,905.32,829.82,563.84,1185.27,1035.88,1494.5,1154.91,387.89,1262.49,757.14,1022.13,817.32,897.93,1425.15,1184.63,,,,,,,,,,,,,,,,,,,,,,,,,,,981.77,828.68,,945.79,1185.4631,1143.47,926.61
2017-03-14,1142.83,989.81,1113.72,974.45,717.42,801.75,1161.18,533.84,698.39,495.2,3864.41,672.15,721.33,1994.17,627.8,355.67,688.44,762.94,453.92,724.67,899.37,817.83,560.65,1178.62,1031.73,1471.41,1150.53,375.6,1266.18,757.38,1022.13,817.32,914.82,1407.0,1174.02,,,,,,,,,,,,,,,,,,,,,,,,,,,981.77,827.8,,947.14,1231.3281,1135.04,917.82
2017-03-15,1137.52,988.88,1122.12,980.28,715.77,806.84,1161.82,538.93,733.23,496.18,3889.7,676.82,729.56,2013.11,636.01,355.67,688.96,759.21,458.56,724.67,900.36,835.65,561.48,1193.83,1038.16,1490.13,1143.08,382.74,1336.26,756.2,1022.13,817.32,919.2,1423.94,1193.26,,,,,,,,,,,,,,,,,,,,,,,,,,,981.77,837.65,,948.5,1298.2762,1148.98,927.59
